BLDG_LMT deductible evt_yr BLDG_AGE ShingleRoof FrameConstruction SingleFamily RPT_Delay paidloss HailSize
234300 500 2014 47 1 1 1 1.40918757215278 10267.41 1.5
353500 250 2013 20 1 1 1 58.4118227682292 20431.32 0.75
131900 100 2013 50 1 1 1 42.7441106927083 9634 1.25
187000 100 2013 30 1 1 1 1.59321177693287 8976.79 2
173400 500 2013 21 1 1 1 28.5944201722454 7443.4 1.25
168100 250 2014 43 1 1 1 12.392157280706 11348.49 2.5
106100 250 2014 46 1 1 1 4.60018019238426 614.82 2.25
156000 250 2013 38 1 1 1 10.6316120376042 10286.43 1
311900 500 2013 20 1 1 1 3.68114991197917 22078.65 1
210300 1000 2013 4 1 1 1 4.669290693125 19250 2
120500 1000 2014 98 1 0 1 59.6378390549306 0 2.25
176700 500 2013 37 1 1 1 1.6775105350463 8039.32 1.25
178900 250 2014 37 1 1 1 0.652929749131944 17745.4 2.75
225000 1000 2013 43 1 1 1 3.44536946275463 20394.8 1.75
326000 1000 2013 30 0 1 1 31.5050199715625 1670.06 0.75
137300 500 2013 5 1 1 1 34.6543300741898 6764.22 2.5
166900 1000 2013 40 1 1 1 36.6146229109259 6762.03 1.25
136600 1000 2014 37 1 0 1 1.38510941993056 9006.66 2.75
231300 1000 2013 20 1 1 1 36.3226674463426 13272.11 1
86500 1000 2014 96 1 1 1 1.41382026077546 7517.57 1.25
103600 1000 2014 44 1 1 1 9.70965045766204 28604.88 1.75
182700 250 2013 30 1 1 1 28.4556489142593 10986.13 1.5
326800 250 2013 17 1 1 1 1.44252993484954 26155 1.5
123000 250 2014 59 1 1 1 4.61640128010417 481.15 2.25
349600 250 2013 44 1 1 1 7.64254496258102 13490.93 2
170600 500 2014 52 1 0 1 0.777487654456019 3703.73 1.5
179100 250 2013 37 1 1 1 4.5534678934838 5026.66 1.25
229900 250 2014 103 1 1 1 0.712181029664352 31206.46 1.75
150000 500 2014 38 1 1 1 2.70514473135417 5857.28 2.75
143800 250 2014 64 1 0 1 31.5507349857639 7694.25 2.25
150100 250 2014 30 1 1 1 2.45743568452546 19887.64 2.25
167200 250 2013 19 1 1 1 1.49423408730324 4916.36 0.75
335200 500 2013 12 1 1 1 149.720125056806 12925.27 0.75
169200 500 2013 13 1 1 1 23.5515352044213 5087.96 1.5
109400 250 2014 12 1 1 1 3.38196810427083 6848.54 1
353100 500 2013 12 1 1 1 1.45802102480324 26786.03 1.25
359500 500 2014 13 1 1 1 1.44966433688657 41427.68 3
217400 250 2013 24 1 1 1 6.56934493771991 10029.55 1.5
393400 500 2013 21 0 1 1 64.7002426999074 26025.41 1.75
114600 500 2014 54 1 1 1 10.4108356727662 8021.15 3.75
234300 250 2013 31 1 1 1 43.465846362963 8835.96 1
339400 1000 2014 13 1 1 1 120.646469744699 40361.25 2.75
167000 1000 2013 21 1 1 1 0.873553472986111 7200.6 1.25
155800 500 2013 9 1 1 1 23.7311636373032 5852.41 1.75
145300 250 2014 52 1 1 1 4.58541259796296 6041.74 1.75
169800 1000 2013 35 1 1 1 27.6056207753588 12481.08 1
172500 250 2013 38 1 1 1 15.6488923630093 7426.9 1.5
311300 500 2013 22 1 1 1 34.5998931822454 21518.97 1.75
178600 250 2013 31 1 1 1 1.38903284020833 10353.77 2
225500 250 2013 36 0 1 1 31.7611882615162 28819.36 1.75
210500 250 2013 44 1 1 1 18.5300372572801 7883.34 1.75
155100 250 2013 54 1 1 1 38.4726596607407 0 1.5
142500 500 2013 11 1 1 1 27.3691893009722 8093.86 0.75
229300 250 2014 37 1 1 1 1.45897064554398 13879.09 1.75
117400 1000 2013 121 1 1 1 143.461618998183 0 0.75
154200 500 2013 16 1 1 1 13.8278529105671 4473.2 0.75
217700 1000 2013 28 1 1 1 104.568687105995 6705.45 0.75
189700 1000 2013 5 1 0 1 3.66914893790509 11519.04 2.5
155000 500 2013 41 1 1 1 13.4270225288079 6641.42 2
150000 1000 2014 114 1 1 1 1.5126040859838 0 3.25
202600 1000 2013 29 1 1 1 1.66696053673611 2247.22 1.5
258000 1000 2013 20 1 0 1 13.4582741267824 6085.26 4
126300 1000 2014 1 1 1 1 21.4182148745833 14302.29 3.5
225000 1000 2014 38 1 0 1 1.60215960797454 3457.75 3.5
108100 500 2014 108 1 1 1 7.74524929619213 254.55 3.5
190200 500 2013 19 1 1 1 1.39776875568287 1549.09 1.25
265300 250 2014 34 1 1 1 0.845257478194444 29379.38 3.25
232300 250 2013 37 1 1 1 15.4793395365509 11637.67 1.75
270500 500 2014 49 1 1 1 2.38591970866898 17082.33 3.75
173200 250 2014 39 1 1 1 1.45077926611111 12627.96 3
255100 500 2013 15 1 1 1 1.65574575184028 9710.57 2
267300 250 2013 27 1 1 1 1.63015936962963 16676.86 1.25
284300 500 2013 16 1 1 1 66.5370461447685 13736.58 0.75
256200 250 2014 16 1 1 1 1.52443278039352 0 3
119500 250 2014 54 1 0 1 10.4533607439931 771.11 2.25
431000 250 2013 11 1 1 1 17.5947115961227 32039.22 1.5
183300 250 2013 25 1 1 1 1.41663683734954 6952.53 1.75
318700 500 2013 12 1 1 0 1.30476580900463 3154.28 1.25
329200 500 2014 13 1 1 0 1.38639900818287 42223.85 2.75
132100 250 2014 39 1 1 1 3.64757190978009 9575.02 2.25
227500 250 2013 35 1 1 1 2.80064525003472 15301.75 1
54100 1000 2014 109 1 1 1 30.4986529450694 16272.39 3.5
191900 5000 2013 43 1 1 1 8.64962220717593 4400.25 0.75
203500 500 2014 49 1 1 1 2.6681827834838 9477.83 1.75
203500 500 2014 49 1 1 1 1.43329528837963 2799.8 3.25
157200 100 2014 52 1 0 1 1.44947237909722 23072.29 1.75
225100 250 2013 28 1 1 1 2.46530915446759 12005.62 0.75
253900 500 2013 9 1 1 1 28.7258658544213 13909 1
155000 100 2014 33 1 1 1 2.64532917644676 2249.26 3
296300 250 2014 57 1 1 1 1.36405877256944 21979.6 1.75
196900 250 2014 62 1 0 1 2.43109447141204 35322.4 3.5
150500 500 2013 49 1 1 1 6.59349205041667 6975.3 2
188000 1500 2013 49 1 1 1 1.68785077543981 8548.71 2
292400 1000 2013 22 0 1 1 2.37623394697917 6986.29 0.75
176800 1000 2013 46 1 1 1 17.5758087068287 7535.03 2
297400 1000 2013 7 0 1 1 23.4528687951852 28449.11 2
192100 500 2013 45 1 1 1 1.4147442437037 10649.94 2
188700 1000 2013 25 1 1 1 6.89644243387731 1466.27 1
192800 500 2014 15 1 1 1 1.44106119304398 8020.97 2.5
216600 500 2013 26 1 1 1 7.47187195335648 7574.3 1
228300 1000 2013 27 1 1 1 34.5977541833333 7663.37 0.75
291200 1000 2014 56 1 0 1 1.56302005637731 0 2.75
181900 1000 2013 34 1 1 1 7.83347242613426 10504.06 2.25
221100 1000 2014 21 1 0 1 3.42278915958333 424.59 3.75
180000 500 2013 93 1 1 1 1.50535761016204 2343.74 2.25
160000 2500 2014 54 1 1 1 10.5012751938542 8536.76 2.75
244000 250 2014 18 1 1 1 3.36260231200231 11181.31 3
738300 500 2013 17 0 1 1 13.423351034919 7093.14 1
223100 500 2013 27 1 1 1 1.41482800902778 11035.88 0.75
264000 500 2013 34 0 1 1 8.3985108221875 0 1.75
323500 250 2014 12 1 0 1 4.44707751359954 15532.55 2
210000 250 2014 34 1 1 1 22.5632526420602 6176.78 3.75
327700 500 2013 15 1 1 1 83.381922309213 13434.22 0.75
179100 500 2014 47 1 1 1 4.35807438258102 12368.51 1.75
138000 250 2013 49 1 1 1 48.8220220387847 4186.2 1.5
304000 250 2014 42 1 0 1 1.3583080297338 69834.37 1.75
165600 250 2014 44 1 1 1 1.39211030489583 9941.21 1.25
157400 1000 2013 52 1 1 1 22.4798032196991 6131 1.5
269800 250 2014 35 1 1 1 1.77977531862269 18148.87 1.75
204400 250 2014 38 1 1 1 1.51823351789352 3778.61 1
172100 1000 2013 37 1 1 1 1.39161487618056 2126.58 1.5
178400 500 2014 92 1 1 1 5.39397518980324 18434.74 2.25
131100 250 2013 36 1 1 1 13.5344085718866 8459.45 2
259000 100 2014 42 1 1 1 1.33489986561343 29847.84 1.75
202900 250 2013 36 1 1 1 7.45087727306713 11628.68 1.25
217300 250 2013 39 1 1 1 7.63168089341435 15002.61 1.5
259700 500 2013 24 0 1 1 6.59100739221065 21628.47 1.5
107100 250 2013 33 1 1 1 45.3829930720718 7548.68 1.75
436000 250 2013 21 1 1 1 13.6486528160185 29912.2 1.5
323400 250 2014 53 1 0 1 2.4592178268287 16552.93 4
144500 500 2013 36 1 1 1 1.42384070880787 247.66 1.5
255600 1000 2014 9 1 1 1 1.51054555744213 22996.9 2
200900 500 2014 8 1 1 1 89.6458431446065 0 1.75
402300 1000 2014 8 1 1 1 1.56398102461806 503.77 1
139800 500 2014 85 1 0 1 4.55370769244213 0 1
186800 1000 2013 39 1 1 1 27.8346406702662 7829.8 1
138800 500 2013 44 1 0 1 24.613957644919 5011.69 1.75
183200 500 2014 29 1 1 1 52.7665853131018 0 2
154500 250 2013 24 1 1 1 1.4288288646412 8950.15 1.5
127600 1000 2013 59 1 1 1 15.4917086514236 8998.02 3
198000 2000 2013 35 1 1 1 15.6378151978125 12708.17 1.5
150200 1000 2013 52 1 0 1 8.74497418150463 5350 4
133000 250 2014 46 1 1 1 17.6188492105671 17717.57 2.25
107800 250 2013 50 1 1 1 3.47805623340278 12110.18 2
131500 250 2013 28 1 1 1 2.53105733673611 35704.85 1.25
239500 250 2013 35 1 1 1 1.42357897234954 16226.23 1.25
171500 1000 2014 23 1 1 1 52.5851359882755 12229.14 2.25
181800 250 2013 9 1 1 1 30.5878121083565 7496.75 2.5
151300 500 2013 37 1 1 1 75.5831779885764 6308.41 1.5
220000 500 2013 40 1 1 1 81.4175526309606 12088.16 1.25
187100 1000 2013 30 1 1 1 3.60559109965278 9727.27 1.5
536300 500 2014 8 1 1 1 0.943581977800926 71377.06 2
503100 500 2013 7 1 1 1 1.47121520782407 20387.32 0.75
279200 1000 2014 43 0 0 1 1.41288232357639 17782.65 2.5
274100 1000 2014 10 1 1 1 2.49272482944444 605.63 4
456900 250 2013 23 1 1 1 6.41407175321759 12574.59 1.5
113200 100 2014 44 1 1 1 64.7533420792708 0 3
180400 250 2013 37 1 1 1 1.53152792134259 8418.11 1.25
185600 500 2013 35 1 1 1 8.47723944665509 8297.41 1.25
111800 100 2014 46 1 1 1 0.831457569467593 7137.34 3
190300 250 2013 35 1 1 1 2.54988314519676 13094.33 1
122600 250 2014 25 1 1 1 3.45933373712963 11065.51 1.75
131300 250 2014 49 1 1 1 111.706169262373 11653.85 1.5
144800 500 2013 32 1 1 1 20.4409464925926 3133.48 0.75
101900 500 2014 34 1 1 1 3.67060844028935 2497.48 1.5
101900 500 2014 34 1 1 1 8.60109174199074 2312.2 1.75
419200 2000 2013 7 1 1 1 1.6858199705787 18942.62 2.25
206300 500 2013 16 1 1 1 6.67276500622685 9760.36 1
210000 500 2014 17 1 1 1 1.48070376082176 18060.75 2.5
180600 250 2014 9 1 1 1 6.4817827490162 12357.67 2.75
243000 1000 2013 37 1 1 1 23.6722457255324 14684.94 1.75
103500 1000 2014 39 1 0 1 1.61292776959491 9272.92 3.25
173000 1000 2014 8 1 1 1 30.6506459439005 13652.68 1.25
168600 250 2013 33 1 1 1 2.53518070243056 10205.83 2.25
36300 250 2013 64 1 1 1 1.4846296931713 0 4
228800 250 2013 25 1 1 1 15.6628377066319 9753.77 1.5
160300 250 2013 28 1 1 1 18.4522673834259 705.63 2
409000 250 2014 18 1 1 1 1.34470049427083 36062.62 3.5
394400 250 2013 17 1 1 1 38.6725317420833 20273.03 1.25
96600 250 2013 51 1 1 1 11.59230414875 0 2
280700 500 2013 39 1 0 1 5.61713858384259 0 2.25
291600 500 2014 40 1 0 1 0.853186278564815 13098.2 2
126000 250 2014 49 1 0 1 2.4736329621875 0 1.5
163700 500 2013 31 1 1 1 22.7166783689352 7279.45 1.5
161500 500 2014 74 1 1 1 1.60133848670139 11321.38 2.75
266100 500 2013 19 1 1 1 1.61128054612269 23554 1.5
161000 250 2014 39 1 0 1 17.5602358094907 5290.49 2.25
168000 100 2013 33 1 1 1 1.39204362134259 5513.33 1
223500 100 2013 36 1 1 1 28.4379453465972 13858.26 0.75
198400 500 2013 33 1 1 1 6.70184004814815 12713.07 2
233100 250 2013 25 1 1 1 20.8671181113079 9995.68 0.75
122800 500 2014 102 1 0 1 2.43935090877315 0 1.5
189300 250 2013 23 1 1 1 2.72198702530093 11849.27 2
245100 250 2013 19 1 1 1 1.60041029743056 27185.61 2.25
247200 1000 2013 8 1 1 1 36.5347511674884 8723.75 1.75
126000 500 2014 47 1 0 1 38.4687903919907 930.07 2.25
144000 500 2013 50 1 1 1 2.59508210983796 931.05 2
148400 1000 2014 54 1 1 1 16.5292800678009 6161.16 2.5
207400 500 2014 35 1 1 1 1.65959482483796 12039.73 1
179700 1000 2014 16 1 0 1 52.795319320787 0 1
193800 2500 2013 47 1 1 1 1.60617661472222 5433.66 2
236400 1000 2013 26 0 1 1 3.68364934542824 1973.57 2
179600 1000 2014 49 1 1 1 1.38014090638889 16203.62 2.5
178000 1000 2013 48 1 1 1 7.36751014793981 9299.94 0.75
131300 1000 2014 63 1 0 1 2.68201980627315 5018.82 1.25
127000 1000 2013 62 1 0 1 16.707108326875 1148.88 2
98400 100 2014 64 1 1 1 0.824045403275463 11942.47 2.5
227500 250 2014 18 1 0 1 1.41548430673611 16827.89 1.75
151200 250 2014 34 1 1 1 1.39165457355324 20700.81 1
145100 250 2013 35 1 1 1 6.4221709841088 0 1.5
246600 250 2013 25 1 1 1 7.3861765934375 15164.14 1
174000 500 2014 59 1 0 1 6.54939457773148 7840.07 4
114600 250 2014 53 1 1 1 19.443352607662 816.15 2
244700 500 2013 34 1 1 1 13.3272390518056 1620.07 1.5
372600 1000 2014 34 1 0 1 3.40652536354167 20206.72 2.25
206900 250 2013 35 1 1 1 10.6783384116088 4711.17 1
185400 100 2014 51 1 1 1 1.41083991289352 9124.36 1.25
283100 100 2014 30 1 0 1 1.5649563165162 11067.56 2.75
179600 250 2014 33 1 1 1 1.51307135369213 9059.05 2.25
288000 500 2014 9 1 1 1 1.36723219408565 54182.78 1.5
188300 250 2013 47 1 1 1 52.5203271606482 0 1.25
84000 250 2014 88 1 1 1 6.38781860637731 0 2.25
133700 250 2014 49 1 1 1 140.29321451059 8558.07 0.75
192100 500 2013 25 1 1 1 1.40287111137731 6237.95 1.5
567400 1000 2014 22 0 1 1 0.84459504474537 0 1
194100 1000 2013 47 1 1 1 1.6794391747338 10640.03 2
282700 1000 2013 25 1 1 1 14.5617457078704 28175.65 1
249200 1500 2014 10 1 1 1 3.57038160943287 0 2
277600 1000 2013 16 1 1 1 7.45702893528935 17531.72 2.25
328000 1000 2014 1 1 1 1 1.3374105509838 74852.83 1.25
165000 1000 2014 8 1 1 1 1.3574211562963 25526.74 1.75
60500 250 2014 102 1 1 1 9.50715652956018 7382.75 3.75
201300 250 2013 35 1 1 1 8.5977299884838 13756.63 2
337700 500 2013 14 1 1 1 6.57120045400463 13664.3 0.75
167300 500 2014 124 1 1 1 5.41563134672454 8371.95 1
182600 250 2014 114 1 1 1 0.657306842847222 14376.7 2.75
169200 500 2013 40 1 1 0 28.5369999759722 5800.59 2
106800 250 2014 57 1 1 1 101.497631944444 6083.86 2
209500 500 2014 31 1 1 1 4.50315315752315 766.33 1.25
147300 250 2014 34 1 0 1 1.48572138266204 10467.24 2.25
154000 250 2013 63 1 1 1 1.56907722888889 4036.87 1
167200 250 2013 14 1 1 1 37.8636363796065 8546.27 0.75
258000 500 2013 19 1 1 1 6.39709848363426 17688.45 0.75
223400 250 2014 21 1 1 1 27.6136724889583 746.74 1
114300 250 2014 48 1 1 1 4.55479668075231 0 2.25
163900 250 2013 50 1 0 1 1.65540323244213 5990.69 2
217900 100 2014 34 1 1 1 1.39188874287037 11229.75 1
301800 250 2014 12 1 1 1 21.8479905166667 1128.29 0.75
336800 250 2014 27 1 0 1 1.36637047184028 51058.66 1.25
130000 250 2013 50 1 0 1 2.35906395273148 13764.02 2
201300 250 2013 38 1 1 1 6.6694344237037 9170.66 2
263100 250 2013 1 1 1 1 7.63979565774306 15764.14 1.5
290000 1000 2013 26 0 1 1 1.62607745295139 36259.72 1.25
205100 1000 2013 38 1 1 1 6.61903149059028 11613.06 1.75
110100 1000 2014 51 1 0 1 3.50051633427083 10050.05 2
313400 1500 2013 20 1 1 1 6.48249139099537 27184.91 1.75
296400 1000 2013 19 1 1 1 1.33977291576389 18927.47 0.75
151400 1000 2013 8 1 1 1 7.45704620546296 7405.74 2.5
130200 1000 2013 15 1 1 1 2.6551800196412 9634.64 2.5
70200 1000 2014 63 1 1 1 3.34446120137731 15175.46 1.25
175000 1000 2014 17 1 1 1 1.63634325384259 21288.64 2
174500 250 2014 39 1 1 1 7.4199291177662 11300.94 2.25
327200 500 2014 10 1 1 1 0.931571731516204 16927.66 2
198200 250 2014 26 1 1 1 1.41682284597222 18834.58 3
223800 500 2013 15 1 1 1 1.33253547061343 7777.19 2
182100 250 2014 50 1 1 1 1.40918952704861 13795.96 2.75
255600 250 2014 74 1 1 1 0.709549403483796 47062.29 1.25
104200 250 2013 45 1 0 1 5.62420443309028 4835.02 1.75
118600 250 2014 60 1 0 1 1.66151431685185 12679.61 3
217400 500 2014 14 1 1 1 9.52835210456018 13525.19 2.5
331600 500 2014 15 1 0 1 1.59834018703704 42415.73 1.25
251600 250 2013 5 1 0 1 7.46605243342593 13595.26 2.5
296100 250 2013 49 1 1 1 2.4615091903588 0 1
228100 250 2013 33 1 1 1 2.58618944954861 14727.55 2
166800 100 2013 41 1 1 1 17.4227150766782 5829.35 1.75
91700 100 2014 74 1 0 1 1.63758796659722 4197.97 2.75
184400 250 2013 34 1 1 1 7.44688876520833 11227.21 2
203100 100 2014 51 1 1 1 0.844208947731481 34657.86 1.5
164900 250 2013 32 1 1 1 28.6221625904051 8812.84 1
213100 250 2013 43 1 1 1 1.37046927856481 22338.18 2
238400 1000 2013 8 1 0 1 9.44689405079861 8505.77 2.5
1225700 1000 2014 54 0 0 1 2.69235837241898 0 1
178600 500 2013 40 1 1 1 1.7971814743287 16047.37 2
215900 250 2013 28 1 1 1 14.6352071855093 7902.92 2
186700 500 2014 10 1 1 1 38.4522076103009 6098.6 2.5
200700 250 2013 13 1 1 1 91.7076670549884 5942.41 0.75
155800 1000 2014 33 1 0 1 2.62138163229167 2973.21 1.75
162900 1000 2013 17 1 1 1 0.868755232731481 9214.17 2
153000 1000 2013 2 1 1 1 1.5509167584375 10246.74 2.25
300600 1000 2013 14 0 1 1 37.5398656742824 27563.65 1.75
190300 500 2014 9 1 0 1 6.45029630652778 269.22 3.75
154200 500 2014 49 1 1 1 17.4470688797917 7805.87 2.25
238600 1000 2013 8 1 1 1 1.37207856467593 0 1.25
327100 1000 2014 16 1 1 1 0.858567160081019 34347.73 1.75
195600 250 2013 21 1 1 1 2.47791426423611 8430.92 1
294800 500 2013 19 0 1 1 6.39464698165509 30122.63 1.75
143700 250 2014 56 1 1 1 10.4909743172801 2685.08 2.25
180900 250 2014 44 1 1 1 2.42250464981481 9372.77 3
331700 250 2013 53 1 1 1 43.5460640597917 0 1
110000 500 2014 89 1 1 1 117.488575136609 21620.36 3.75
263300 500 2013 55 1 1 1 59.588370890081 0 1.25
147200 500 2014 38 1 1 1 17.3869680218171 8232.7 2.25
264300 250 2014 14 1 0 1 1.37794918633102 25382.43 2
257100 250 2013 13 1 0 1 35.669123166713 13179.39 0.75
215400 500 2013 21 1 1 1 1.42838889513889 6127 1.5
254200 1000 2013 20 1 1 1 2.67858115743056 8493.71 1.75
169500 500 2013 9 1 1 1 76.7492501130787 7538.58 1.25
113800 500 2013 53 1 1 1 12.3921179110648 810.96 2.25
251400 250 2014 36 1 0 1 1.466805429375 8079.48 1
143900 500 2014 35 1 1 1 11.4654952612731 1701.21 2.25
349500 1000 2013 24 1 1 1 1.48509046652778 4015.8 1.25
149300 1000 2014 92 1 0 1 8.38717968212963 3588.36 3.75
226200 500 2013 44 1 1 1 2.55208290392361 11466.24 2
162300 1000 2014 37 1 0 1 10.4306891658449 841.01 0.75
292300 500 2014 3 1 0 1 1.75031355019676 16691.41 3.75
225100 1000 2014 20 1 1 1 1.48485732809028 13490.62 1
160400 1000 2013 29 1 1 1 58.877267121794 7521.42 0.75
216900 1000 2014 28 1 1 1 7.44239762142361 21.57 2.5
247100 1500 2013 12 1 1 1 20.6102932405556 15529.35 1.75
385300 250 2014 11 1 0 1 20.6320678332292 46636.58 1.75
160000 250 2014 64 1 1 1 26.6936507891204 0 2.25
175400 500 2014 47 1 0 1 31.6246599632986 9914.09 2.25
142900 250 2014 134 1 1 1 2.36672572041667 11311.34 2.5
120100 500 2014 46 1 0 1 130.734050103565 5568.46 2.25
210500 500 2013 34 1 1 1 7.72287349505787 20651.58 2.25
124600 250 2014 51 1 0 1 84.507782259757 11666.05 2
217000 500 2013 28 1 1 1 8.58473947854167 15648.99 1.5
145700 250 2013 56 1 1 1 24.7328767580903 7901.05 4
128200 250 2014 46 1 1 1 2.74791391890046 517.98 4
151000 500 2013 38 1 1 1 22.5026012868403 10582.71 2
384900 250 2013 13 1 1 1 9.48480358204861 15384.14 1.25
214100 500 2013 25 1 1 1 51.7086278023495 9999.24 1
151000 1000 2014 78 1 1 1 1.42629422704861 26716.87 1.75
129700 500 2014 34 1 1 1 1.40256621841435 7999.3 3
248900 1000 2013 24 0 1 1 7.56963258751157 13719.77 1
375000 5000 2013 15 0 1 1 64.3595706740046 28121.25 1.75
210900 100 2014 33 1 0 1 4.399637520625 34095.21 1
163500 100 2014 51 1 1 1 126.391634422894 0 2
175500 250 2013 50 1 1 1 14.6436420212269 8869.52 1.75
264600 1000 2013 24 1 1 1 6.51245712828704 4471.41 0.75
154700 250 2013 62 1 1 1 3.41549668292824 4230 2
176200 250 2014 38 1 1 1 3.36724299113426 24311.7 2.25
118400 250 2013 53 1 1 1 3.59792240643519 15342.6 2
152800 250 2014 60 1 1 1 3.63860430951389 8702.59 3.75
158800 500 2013 8 1 0 1 5.712119740625 6571.96 2.5
152900 1000 2013 48 1 0 1 90.7298113035185 1488.58 0.75
65200 1000 2014 54 0 1 1 1.3634216940162 0 1.5
129300 1000 2013 41 1 1 1 2.58517755253472 3950.35 2.25
186500 1000 2013 40 1 1 1 6.89455209328704 11199.71 1.25
265200 2500 2013 48 1 1 1 17.4814970024884 5791.71 1.5
227200 1000 2013 27 1 1 1 15.5858099354282 8975.2 2
239900 1000 2014 10 1 1 1 0.862529178356482 29450.39 1.75
342100 1000 2013 3 1 1 1 15.4865043754167 22028.62 1.75
356100 1000 2013 26 1 1 1 3.49729802831019 29198.76 0.75
205200 250 2014 66 1 1 1 5.31420961947917 0 2
296700 250 2013 41 0 1 1 1.68733416869213 20501.09 1.25
111100 250 2014 87 1 0 1 2.67536802884259 1889.22 1
272300 250 2013 28 1 1 1 21.6539793223727 26962.82 2.25
135800 250 2014 22 1 0 1 2.79433707104167 1321.7 3
139500 250 2014 34 1 1 1 2.66967417346065 10289.61 1
287900 250 2014 10 1 0 1 1.4990403946875 49793.31 1.5
188600 500 2013 15 1 1 1 10.4358223762384 6289.55 2.5
258000 500 2014 11 1 1 1 0.874403512534722 35041.96 1.75
159600 1000 2013 24 1 1 1 1.48250596554398 7012.89 0.75
100600 500 2014 24 1 1 1 42.4416043681944 1201.61 2.75
353800 1000 2014 14 1 1 1 1.61927586329861 16365.68 3.75
689000 2500 2013 19 0 0 1 21.655224004456 37198.43 1
163500 500 2014 55 1 0 1 28.7918889910764 6592.03 1
234600 100 2014 35 1 1 1 0.846054905 587.69 0.75
228200 100 2013 34 1 1 1 7.58311279148148 8172.73 1.75
280200 250 2013 28 0 1 1 1.42424699439815 21689.7 2
340500 250 2014 46 0 0 1 6.75634121430556 21973.34 1.5
239800 250 2013 35 1 1 1 3.44211664449074 9806.28 1.25
185800 250 2013 21 1 1 1 0.879518179236111 8392.11 1
159800 250 2013 20 1 1 1 108.688996576134 0 0.75
137600 250 2013 52 1 1 1 9.69714228212963 0 1.5
375100 250 2014 33 0 1 1 0.900182649895833 1357.2 1
162400 500 2013 8 1 1 1 6.41238678418982 9637.1 2.5
193800 1000 2013 2 1 0 1 0.387365864421296 1856.21 1.5
202600 500 2013 5 1 1 1 1.75021834859954 11227.84 2.5
316300 2000 2013 17 1 1 1 37.6840413534954 12374.28 0.75
210600 1000 2013 10 1 1 1 2.67898914744213 11538.37 2.25
152300 1000 2013 9 1 1 1 65.6795741826736 3854.85 0.75
131100 500 2014 5 1 0 1 76.7422127545949 8050.01 2.5
177900 1000 2014 24 1 1 1 0.873903666168982 1335.61 0.75
168700 250 2013 21 1 1 1 1.45978530262731 6874.21 1.75
179300 1000 2013 41 1 1 1 77.3988275164005 3391.49 1.25
216400 1000 2014 24 1 1 1 2.773713705625 0 2.5
303800 1000 2014 10 1 1 1 1.44177794457176 3510.68 1
146400 1000 2013 60 1 0 1 12.614759531713 10689 1.75
253100 1000 2013 21 1 1 1 2.33219913040509 28249.85 0.75
178900 1500 2013 40 1 1 1 50.6605595944213 12266.68 2.25
194800 1000 2013 17 1 1 1 41.451513716331 5183.61 2
175000 1000 2013 39 1 1 1 22.3001160865162 4730.25 1.25
155300 250 2013 44 1 1 1 16.7368468453241 10969.61 2
277000 250 2014 56 1 0 1 8.44036014296296 10157.6 1.25
589100 250 2014 19 1 0 1 1.62131283101852 59279.59 1.75
189300 250 2014 37 1 1 1 3.33854109166667 8291.1 2.75
130000 250 2013 41 1 1 1 3.65619405 5034.39 4
466300 500 2013 28 0 1 1 1.52004663163194 42037 1.75
150100 500 2014 36 1 0 1 1.43275075984954 16962.32 3.5
234500 1000 2014 40 1 1 1 3.46088323457176 12960.1 2.25
175600 500 2014 38 1 1 1 3.43394920291667 6419.96 2.25
240100 500 2013 34 1 1 1 1.52316026902778 11767.9 1
154600 500 2013 34 1 1 1 6.36318424284722 6199.48 1
278300 1000 2014 41 1 1 1 97.4783566353935 0 0.75
159600 250 2013 49 1 1 1 80.4464140048611 11425.36 1.25
