PolicyNum Year Coverage Deduct Freq Claim EntityType AlarmCredit
138350 2007 119.138458 5000 3 38761.94 School AC15%
138350 2008 125.120632 5000 0 0 School AC15%
138350 2009 134.448917 5000 1 85366.01 School AC15%
138350 2010 130.0501 5000 1 217265.45 School AC15%
138352 2006 48.380858 5000 0 0 School AC05%
138352 2007 63.489307 5000 0 0 School AC05%
138352 2008 66.893327 5000 0 0 School AC05%
138352 2009 71.649404 5000 0 0 School AC05%
138352 2010 69.193547 5000 1 19799.45 School AC05%
138353 2006 27.4955 1000 1 23812.58 School AC00%
138353 2007 35.488533 500 0 0 School AC00%
138353 2008 36.307801 1000 0 0 School AC05%
138353 2009 38.911211 1000 2 13315.29 School AC05%
138353 2010 37.827936 1000 1 7098 School AC05%
138354 2006 12.991558 1000 1 29614.35 School AC00%
138354 2007 15.192514 500 0 0 School AC00%
138354 2008 15.851239 1000 0 0 School AC15%
138354 2009 17.036773 1000 0 0 School AC15%
138354 2010 16.515796 1000 0 0 School AC15%
140030 2006 6.413598 500 0 0 City AC00%
140030 2007 6.807596 500 0 0 City AC00%
140030 2008 7.370616 500 0 0 City AC00%
140030 2009 7.690988 500 0 0 City AC00%
140030 2010 7.367158 500 1 8418 City AC00%
140040 2006 15.20535 1000 1 5859.81 City AC15%
140040 2007 15.94979 1000 0 0 City AC15%
140040 2008 16.755652 1000 2 9984.89 City AC15%
140040 2009 17.641005 1000 1 9835 City AC15%
140040 2010 17.8108 1000 0 0 City AC15%
140045 2006 42.20766 1000 0 0 City AC15%
140045 2007 42.272081 1000 1 19895.7 City AC15%
140045 2008 45.809681 1000 0 0 City AC15%
140045 2009 48.721253 1000 0 0 City AC15%
140045 2010 51.289294 1000 0 0 City AC15%
140050 2006 43.005274 10000 0 0 City AC15%
140050 2007 46.64894 10000 0 0 City AC15%
140050 2008 49.034214 10000 0 0 City AC15%
140050 2009 56.057563 10000 2 98844.59 City AC15%
140050 2010 60.251328 10000 3 3621.6 City AC15%
140052 2006 11.082659 1000 1 15899.74 City AC00%
140052 2007 11.665972 1000 0 0 City AC00%
140052 2008 12.199895 1000 0 0 City AC00%
140052 2009 12.757513 1000 0 0 City AC10%
140052 2010 12.519854 1000 1 3773.94 City AC10%
140060 2006 24.271718 500 2 22829.78 City AC15%
140060 2007 27.284506 500 0 0 City AC15%
140060 2008 28.565724 500 1 3882 City AC15%
140060 2009 29.906493 500 0 0 City AC15%
140060 2010 31.511032 500 0 0 City AC15%
140072 2006 27.516259 500 1 1326 City AC00%
140072 2007 29.967636 500 4 56651.66 City AC00%
140072 2008 29.885523 500 7 23306.34 City AC05%
140072 2009 39.154786 1000 2 5123.51 City AC15%
140072 2010 40.654874 1000 3 11463.92 City AC15%
140073 2006 158.310074 1000 7 16639.13 City AC15%
140073 2007 171.972283 1000 6 48137.36 City AC15%
140073 2008 179.734301 1000 8 32029.56 City AC15%
140073 2009 209.180903 1000 7 56672.76 City AC15%
140073 2010 199.204751 1000 7 31760.23 City AC15%
140074 2006 16.672044 1000 0 0 City AC15%
140074 2007 17.797305 1000 0 0 City AC15%
140074 2008 18.717208 1000 0 0 City AC15%
140074 2009 19.569406 1000 1 44008.49 City AC15%
140074 2010 20.65341 1000 0 0 City AC15%
140077 2006 32.608244 500 0 0 City AC00%
140077 2007 34.32077 2500 1 6619.56 City AC00%
140077 2008 35.973419 2500 0 0 City AC00%
140077 2009 37.609959 2500 1 6584.48 City AC05%
140077 2010 36.912781 2500 0 0 City AC05%
140078 2006 18.00595 1000 0 0 City AC00%
140078 2007 19.101523 1000 0 0 City AC00%
140078 2008 21.487183 1000 1 1836.64 City AC00%
140078 2009 22.112639 1000 0 0 City AC00%
140078 2010 26.395182 1000 0 0 City AC15%
140080 2006 155.115984 25000 7 50136.19 City AC15%
140080 2007 157.54712 25000 24 39727.29 City AC15%
140080 2008 164.883962 25000 8 17991.21 City AC15%
140080 2009 174.658869 25000 10 72492.41 City AC15%
140080 2010 175.151909 25000 16 39924.29 City AC15%
140082 2006 1.583576 500 0 0 City AC00%
140082 2007 1.682988 500 1 1236.27 City AC00%
140082 2008 1.764602 500 0 0 City AC00%
140082 2009 1.852192 500 0 0 City AC00%
140082 2010 1.780703 500 0 0 City AC00%
140084 2006 38.493298 10000 2 38645.2 City AC15%
140084 2007 41.248965 10000 1 535.4 City AC15%
140084 2008 43.473188 10000 1 4245.68 City AC15%
140084 2009 45.50003 10000 0 0 City AC15%
140084 2010 47.899321 10000 1 1800 City AC15%
140091 2006 23.9599 1000 1 2047.67 City AC15%
140091 2007 25.431684 2500 0 0 City AC15%
140091 2008 26.766289 2500 1 4366.41 City AC15%
140091 2009 27.736003 1000 0 0 City AC15%
140091 2010 29.348291 1000 1 5287.3 City AC15%
140098 2006 11.002634 500 0 0 City AC00%
140098 2007 11.790416 500 0 0 City AC00%
140098 2008 12.430147 500 0 0 City AC00%
140098 2009 13.013606 500 0 0 City AC00%
140098 2010 13.564901 500 1 2250.31 City AC15%
140100 2006 33.447827 1000 1 2876.27 City AC15%
140100 2007 35.226661 1000 2 33698.48 City AC15%
140100 2008 36.782318 1000 0 0 City AC15%
140100 2009 38.815293 1000 1 1407 City AC15%
140100 2010 38.069378 1000 1 500 City AC15%
140110 2006 7.971869 500 0 0 City AC00%
140110 2007 8.593662 500 0 0 City AC00%
140110 2008 9.037076 500 0 0 City AC00%
140110 2009 9.42361 500 0 0 City AC00%
140110 2010 10.798665 500 4 9929.65 City AC05%
140132 2006 15.128396 500 0 0 City AC00%
140132 2007 15.966037 500 0 0 City AC00%
140132 2008 16.639348 500 2 41456 City AC00%
140132 2009 17.556406 500 0 0 City AC00%
140132 2010 17.47583 500 1 1150 City AC10%
140140 2006 56.220565 2500 0 0 City AC00%
140140 2007 59.736961 2500 0 0 City AC00%
140140 2008 62.64275 2500 1 7158.15 City AC15%
140140 2009 65.857995 2500 2 17661.48 City AC15%
140140 2010 63.140789 2500 0 0 City AC15%
140145 2006 8.981595 500 1 11470 City AC15%
140145 2007 9.514245 500 0 0 City AC15%
140145 2008 10.752134 500 0 0 City AC15%
140145 2009 11.250395 500 0 0 City AC15%
140145 2010 12.508492 500 2 3575 City AC15%
140153 2006 10.67721 500 0 0 City AC15%
140153 2007 11.469459 500 0 0 City AC15%
140153 2008 12.072736 500 2 2714.92 City AC15%
140153 2009 13.173373 500 0 0 City AC15%
140153 2010 15.833478 500 0 0 City AC15%
140154 2006 37.540662 1000 4 199296.19 City AC15%
140154 2007 42.409639 1000 3 17956.54 City AC15%
140154 2008 42.029655 1000 3 18650.39 City AC15%
140154 2009 44.314565 1000 2 7763.46 City AC15%
140154 2010 47.579402 1000 5 15598.17 City AC15%
140155 2006 20.841263 500 0 0 City AC15%
140155 2007 21.918173 500 4 11203.97 City AC15%
140155 2008 23.152357 500 1 19894.29 City AC15%
140155 2009 24.229884 500 0 0 City AC15%
140155 2010 23.632202 500 2 20614.77 City AC10%
140160 2006 167.212125 25000 0 0 City AC15%
140160 2007 180.321503 25000 0 0 City AC15%
140160 2008 190.047089 25000 0 0 City AC15%
140160 2009 198.25191 25000 0 0 City AC15%
140160 2010 207.2594 25000 0 0 City AC15%
140170 2006 17.921765 500 2 3812.5 City AC15%
140170 2007 18.863394 500 3 39031.32 City AC15%
140170 2008 19.669934 500 0 0 City AC15%
140170 2009 21.270521 1000 1 5139.44 City AC15%
140170 2010 18.887933 1000 0 0 City AC15%
140180 2006 40.933879 10000 0 0 City AC15%
140180 2007 43.270847 25000 1 19700 City AC15%
140180 2008 42.038402 25000 0 0 City AC15%
140180 2009 44.064912 25000 1 24465 City AC15%
140180 2010 43.181549 25000 0 0 City AC15%
140190 2006 12.986329 500 0 0 City AC00%
140190 2007 17.123335 500 2 3147.5 City AC00%
140190 2008 20.066486 500 1 2486.6 City AC15%
140190 2009 21.786226 500 0 0 City AC15%
140190 2010 27.067734 500 2 9826.77 City AC15%
140200 2006 33.429819 500 9 66429.51 City AC00%
140200 2007 35.767144 500 2 25857.51 City AC00%
140200 2008 38.014808 500 5 55492.5 City AC15%
140200 2009 40.516223 500 7 23669.61 City AC15%
140200 2010 40.950094 500 1 2094.11 City AC15%
140212 2006 119.603352 1000 1 1716.8 City AC15%
140212 2007 130.288742 1000 1 6977 City AC15%
140212 2008 135.498066 2500 3 156927.98 City AC15%
140212 2009 144.199046 2500 2 6520 City AC15%
140212 2010 157.697847 2500 4 17198.92 City AC15%
140215 2006 5.874105 1000 0 0 City AC00%
140215 2007 6.240327 1000 0 0 City AC00%
140215 2008 6.572322 1000 0 0 City AC00%
140215 2009 6.921956 1000 0 0 City AC00%
140215 2010 6.576822 1000 0 0 City AC00%
140230 2006 33.011615 1000 0 0 City AC00%
140230 2007 14.121928 1000 0 0 City AC00%
140230 2008 14.786973 1000 0 0 City AC00%
140230 2009 15.319004 1000 0 0 City AC15%
140230 2010 16.404477 1000 0 0 City AC15%
140249 2006 50.326139 1000 8 30148.42 City AC15%
140249 2007 54.354425 1000 7 25350.54 City AC15%
140249 2008 57.736974 1000 13 77026.8 City AC15%
140249 2009 60.608931 1000 8 19699.28 City AC15%
140249 2010 69.42925 1000 9 15000.74 City AC15%
140250 2006 66.044407 5000 1 132297.74 City AC15%
140250 2007 78.791038 5000 0 0 City AC15%
140250 2008 78.791038 5000 1 1570618.76 City AC15%
140250 2009 83.521997 5000 0 0 City AC15%
140250 2010 96.2833 5000 1 997.15 City AC15%
140261 2006 136.148666 10000 1 18707 City AC15%
140261 2007 146.596123 10000 0 0 City AC15%
140261 2008 156.247289 10000 0 0 City AC15%
140261 2009 162.203616 10000 0 0 City AC15%
140261 2010 169.132762 10000 0 0 City AC15%
140280 2006 17.72643 500 1 5381.43 City AC10%
140280 2007 18.985614 500 2 2638.1 City AC10%
140280 2008 19.927802 500 1 1457.36 City AC10%
140280 2009 19.326727 500 2 5450 City AC10%
140280 2010 20.824294 500 1 1083 City AC10%
140290 2006 29.428835 10000 0 0 City AC10%
140290 2007 31.608398 10000 0 0 City AC10%
140290 2008 19.375388 10000 1 37925.44 City AC10%
140290 2009 20.070092 10000 0 0 City AC10%
140290 2010 21.367191 5000 0 0 City AC10%
140300 2006 246.124874 2500 7 44365.62 City AC15%
140300 2007 275.685869 2500 11 712351.04 City AC15%
140300 2008 304.870581 2500 14 199726.01 City AC15%
140300 2009 337.938744 2500 10 39904.49 City AC15%
140300 2010 363.366666 2500 16 143416.11 City AC15%
140305 2006 15.518256 500 0 0 City AC00%
140305 2007 16.616518 500 1 976.89 City AC00%
140305 2008 17.488271 500 3 6621.03 City AC00%
140305 2009 18.284798 500 1 1950 City AC00%
140305 2010 19.503378 500 1 7688.72 City AC15%
140320 2006 212.873167 500 3 31770.88 City AC00%
140320 2007 234.487177 500 3 12027.41 City AC00%
140320 2008 247.026648 500 1 46410.08 City AC00%
140320 2009 260.296274 500 3 20454.45 City AC00%
140320 2010 278.032521 500 5 156155.56 City AC15%
140330 2006 27.079787 1000 0 0 City AC00%
140330 2007 27.903983 500 1 1324.5 City AC00%
140330 2008 32.513753 500 2 10815.8 City AC15%
140330 2009 32.423991 500 0 0 City AC15%
140330 2010 32.132136 500 1 1442.81 City AC15%
140332 2006 33.614284 5000 0 0 City AC15%
140332 2007 39.375057 5000 2 12307.7 City AC15%
140332 2008 41.464525 5000 1 10037.49 City AC15%
140332 2009 43.657533 5000 1 3100 City AC15%
140332 2010 44.215901 5000 2 12432.7 City AC15%
140335 2006 11.942731 2500 0 0 City AC10%
140335 2007 13.191974 2500 0 0 City AC10%
140335 2008 13.99553 2500 0 0 City AC10%
140335 2009 14.699914 2500 0 0 City AC15%
140335 2010 15.936198 2500 0 0 City AC15%
140337 2006 427.906097 5000 6 201562.02 City AC15%
140337 2007 462.587336 5000 17 141462.95 City AC15%
140337 2008 499.020684 25000 14 257494.49 City AC15%
140337 2009 524.967322 25000 12 83938.69 City AC15%
140337 2010 564.810404 25000 23 759020.97 City AC15%
140338 2006 131.447749 25000 3 40265.69 City AC15%
140338 2007 134.249799 25000 1 32902.82 City AC15%
140338 2008 145.248828 25000 1 12784.13 City AC15%
140338 2009 151.653884 25000 0 0 City AC15%
140338 2010 159.257283 25000 0 0 City AC15%
140339 2006 12.82503 1000 0 0 City AC15%
140339 2007 13.602526 1000 0 0 City AC15%
140339 2008 15.795816 1000 2 16260 City AC15%
140339 2009 16.485276 1000 0 0 City AC15%
140339 2010 15.702142 1000 1 1000 City AC15%
140360 2006 86.287161 1000 0 0 City AC15%
140360 2007 92.299492 1000 4 19444.06 City AC15%
140360 2008 98.000294 1000 2 5427.53 City AC15%
140360 2009 100.460831 1000 0 0 City AC15%
140360 2010 107.28459 1000 2 5173.14 City AC15%
140371 2006 15.366069 500 5 15246 City AC10%
140371 2007 16.221438 500 4 1857996.02 City AC15%
140371 2008 16.452035 500 2 9000 City AC15%
140371 2009 17.372859 500 8 30074.28 City AC15%
140371 2010 19.489399 500 5 20371.01 City AC15%
140390 2006 30.209662 500 0 0 City AC15%
140390 2007 32.284632 500 1 1758.19 City AC15%
140390 2008 35.108283 500 1 9120 City AC15%
140390 2009 36.766509 500 0 0 City AC15%
140390 2010 38.661171 500 1 7130 City AC15%
140400 2006 5.479409 500 0 0 City AC00%
140400 2007 6.719455 500 0 0 City AC00%
140400 2008 7.128512 500 0 0 City AC00%
140400 2009 7.442682 500 0 0 City AC00%
140400 2010 7.685312 500 0 0 City AC15%
140411 2006 26.836107 5000 0 0 City AC15%
140411 2007 28.738726 5000 0 0 City AC15%
140411 2008 30.395075 5000 0 0 City AC15%
140411 2009 31.897601 5000 0 0 City AC15%
140411 2010 35.965919 5000 1 69490 City AC15%
140416 2006 51.426311 500 2 7027.1 City AC15%
140416 2007 54.978442 1000 1 43056.19 City AC15%
140416 2008 57.954844 1000 0 0 City AC15%
140416 2009 63.318531 1000 4 14573.93 City AC15%
140416 2010 66.922308 1000 0 0 City AC15%
140420 2006 51.963941 500 0 0 City AC15%
140420 2007 55.180179 500 2 3773.22 City AC15%
140420 2008 57.991974 500 2 11215.16 City AC15%
140420 2009 61.013705 500 2 3383.66 City AC15%
140420 2010 58.046749 500 4 7324.47 City AC15%
140430 2006 28.938016 500 0 0 City AC15%
140430 2007 28.728457 500 1 283114.31 City AC15%
140430 2008 39.462088 500 1 2800 City AC15%
140430 2009 42.948909 500 4 8737.98 City AC15%
140430 2010 50.561201 500 13 131069.99 City AC15%
140440 2006 1159.464353 50000 0 0 City AC15%
140440 2007 1232.700982 50000 0 0 City AC15%
140440 2008 1287.049541 50000 1 383102.63 City AC15%
140440 2009 1346.372234 50000 1 55647.15 City AC15%
140440 2010 1420.629542 50000 1 50303.11 City AC15%
140450 2006 14.932284 500 0 0 City AC00%
140450 2007 15.724598 500 1 1827.71 City AC00%
140450 2008 16.59254 500 0 0 City AC00%
140450 2009 17.52821 500 0 0 City AC00%
140450 2010 16.720091 2500 1 12070.94 City AC00%
140461 2006 49.564538 2500 0 0 City AC00%
140461 2007 52.543249 2500 2 20411.56 City AC00%
140461 2008 56.369135 2500 3 32639.81 City AC15%
140461 2009 58.744108 2500 0 0 City AC15%
140461 2010 57.070715 2500 2 117493.84 City AC15%
140465 2006 7.635667 500 0 0 City AC00%
140465 2007 8.01609 500 1 2749.8 City AC00%
140465 2008 8.31065 500 2 13491.77 City AC00%
140465 2009 8.676437 500 0 0 City AC00%
140465 2010 8.20153 500 2 3445.29 City AC05%
140467 2006 38.183372 2500 3 5934.68 City AC00%
140467 2007 41.230748 2500 0 0 City AC00%
140467 2008 43.192894 2500 0 0 City AC00%
140467 2009 45.455628 2500 0 0 City AC00%
140467 2010 49.946835 15000 3 33175.2 City AC15%
140468 2006 15.502301 500 1 1164.99 City AC15%
140468 2007 16.642735 500 3 47881.23 City AC15%
140468 2008 17.479248 500 2 10035.14 City AC15%
140468 2009 18.262458 500 3 15713.45 City AC15%
140468 2010 17.637172 1000 0 0 City AC15%
140470 2006 92.159558 10000 0 0 City AC15%
140470 2007 110.746712 10000 1 31819.88 City AC15%
140470 2008 121.85363 10000 0 0 City AC15%
140470 2009 127.894509 10000 0 0 City AC15%
140470 2010 121.472014 10000 0 0 City AC15%
140471 2006 16.381287 500 0 0 City AC00%
140471 2007 17.924395 500 2 3843.42 City AC00%
140471 2008 17.937727 500 4 10681.06 City AC00%
140471 2009 19.313119 500 0 0 City AC00%
140471 2010 18.615101 500 3 10064.22 City AC05%
140472 2006 70.999783 500 8 11985.62 City AC00%
140472 2007 74.811594 500 5 19017.67 City AC00%
140472 2008 78.347492 500 4 13380.39 City AC00%
140472 2009 83.891241 500 2 5593.49 City AC15%
140472 2010 82.566812 500 8 39132.96 City AC15%
140476 2006 28.187154 5000 1 943.08 City AC00%
140476 2007 30.171217 5000 0 0 City AC00%
140476 2008 34.514781 5000 0 0 City AC00%
140476 2009 35.073141 5000 1 1141.67 City AC15%
140476 2010 39.278611 5000 1 4676.95 City AC15%
140480 2006 24.145829 10000 0 0 City AC00%
140480 2007 25.707898 10000 0 0 City AC00%
140480 2008 27.075444 10000 0 0 City AC00%
140480 2009 28.422039 10000 1 21595 City AC00%
140480 2010 27.030422 10000 0 0 City AC15%
140485 2006 44.874833 15000 0 0 City AC00%
140485 2007 52.380796 15000 1 1100 City AC00%
140485 2008 55.394674 15000 0 0 City AC00%
140485 2009 58.553672 15000 0 0 City AC00%
140485 2010 59.593395 15000 1 276172.2 City AC15%
140510 2006 22.72606 1000 0 0 City AC15%
140510 2007 20.048209 1000 0 0 City AC15%
140510 2008 20.414331 1000 2 34493.87 City AC15%
140510 2009 21.216664 1000 1 6375.66 City AC15%
140510 2010 20.37652 1000 2 19532.67 City AC15%
140520 2006 36.491376 500 1 3974 City AC15%
140520 2007 39.025648 500 4 13639.85 City AC15%
140520 2008 50.113585 500 2 2440 City AC15%
140520 2009 52.766364 500 2 5845.21 City AC15%
140520 2010 58.046426 500 3 6233.89 City AC15%
140530 2006 241.97416 10000 3 58490.61 City AC15%
140530 2007 259.991538 5000 2 40623.99 City AC15%
140530 2008 268.171372 5000 1 9035.17 City AC15%
140530 2009 282.780065 5000 3 26335.36 City AC15%
140530 2010 269.670999 5000 5 35720.65 City AC15%
140534 2006 8.501975 500 0 0 City AC00%
140534 2007 9.051741 500 0 0 City AC00%
140534 2008 9.518976 500 1 2844.76 City AC00%
140534 2009 9.919956 500 0 0 City AC00%
140534 2010 9.326157 500 0 0 City AC00%
140540 2006 8.553849 500 0 0 City AC15%
140540 2007 9.066687 500 0 0 City AC15%
140540 2008 9.5216 500 1 845.81 City AC15%
140540 2009 9.946157 500 0 0 City AC15%
140540 2010 9.475049 500 0 0 City AC15%
140545 2006 20.275887 500 0 0 City AC00%
140545 2007 21.505732 500 4 7480.99 City AC00%
140545 2008 22.667663 500 1 2383.04 City AC00%
140545 2009 23.914058 500 3 2617.25 City AC15%
140545 2010 23.1167 500 4 31252.89 City AC15%
140550 2006 40.335012 10000 0 0 City AC00%
140550 2007 42.500345 10000 1 1950 City AC00%
140550 2008 46.539885 10000 0 0 City AC00%
140550 2009 52.359463 10000 1 1668.6 City AC15%
140550 2010 50.075787 10000 0 0 City AC15%
140561 2006 69.82744 1000 0 0 City AC15%
140561 2007 79.475087 1000 2 7752.11 City AC15%
140561 2008 84.064999 5000 4 45183.01 City AC15%
140561 2009 88.32101 5000 0 0 City AC15%
140561 2010 92.377837 5000 0 0 City AC15%
140570 2006 49.17011 1000 1 1670 City AC15%
140570 2007 51.500344 1000 0 0 City AC15%
140570 2008 53.852283 1000 0 0 City AC15%
140570 2009 53.659879 1000 4 285038.04 City AC15%
140570 2010 56.747321 1000 1 2847 City AC15%
140575 2006 19.511451 500 2 6673.23 City AC15%
140575 2007 20.834867 500 3 9551.82 City AC15%
140575 2008 22.706099 500 0 0 City AC15%
140575 2009 22.835789 500 2 5898.19 City AC15%
140575 2010 24.116735 500 4 179450.31 City AC15%
140578 2006 34.201524 5000 0 0 City AC15%
140578 2007 35.789398 5000 0 0 City AC15%
140578 2008 37.374954 5000 0 0 City AC15%
140578 2009 39.552356 5000 0 0 City AC15%
140578 2010 39.448094 5000 0 0 City AC15%
140590 2006 64.604391 500 8 21372.68 City AC00%
140590 2007 68.893232 500 10 21221.23 City AC00%
140590 2008 73.738783 500 8 89470.77 City AC00%
140590 2009 77.224816 500 3 10983.68 City AC00%
140590 2010 73.59991 500 6 519398.96 City AC15%
140600 2006 11.487618 500 1 1500 City AC15%
140600 2007 12.63907 500 2 155193.66 City AC15%
140600 2008 13.292655 500 0 0 City AC15%
140600 2009 13.875942 500 0 0 City AC15%
140600 2010 13.434691 500 2 1708 City AC15%
140610 2006 30.074018 500 0 0 City AC15%
140610 2007 29.846518 500 3 25227.71 City AC15%
140610 2008 31.678022 500 0 0 City AC15%
140610 2009 36.672822 500 0 0 City AC15%
140610 2010 40.108141 1000 0 0 City AC15%
140615 2006 142.379048 5000 1 8483.28 City AC15%
140615 2007 143.909237 5000 0 0 City AC15%
140615 2008 151.394605 5000 0 0 City AC15%
